SCL_mean,SCL_std,SCL_median,SCL_min,SCL_max,SCR_mean,SCR_std,SCR_median,SCR_min,SCR_max,GSR_mean,GSR_std,GSR_median,GSR_min,GSR_max,diff_1_mean,diff_1_std,diff_1_median,diff_1_min,diff_1_max,diff_2_mean,diff_2_std,diff_2_median,diff_2_min,diff_2_max,derv_1_mean,derv_1_std,derv_1_median,derv_1_min,derv_1_max,derv_2_mean,derv_2_std,derv_2_median,derv_2_min,derv_2_max
0.4791025582661904,0.003780683654810558,0.47980591879069034,0.4708444267163515,0.484748207867886,-0.0004982556219731649,0.001170683091255267,0.00013287390502894072,-0.0027215063085538884,0.0006305884912665478,0.47860430264421716,0.004765892351795678,0.481623655291758,0.4705818582165969,0.48494820268232086,0.00036836780681343424,0.0004456733591451847,0.00027581559015021906,-0.0002843145633991129,0.0015050857376083804,-1.7886699797175468e-07,0.00016536426017364889,1.3760661783768224e-05,-0.0004373764188840834,0.00030324185735208786,0.0003690419432332469,0.0004326460581701466,0.00031600612962869035,-0.00027768180572712575,0.0014950584120802524,-1.8263171984722605e-07,0.00015291549007360965,8.509371146450673e-06,-0.0004079363586839829,0.00029042357467398694
0.48269460884265064,0.0017423902098200241,0.48288620206496347,0.47922918183322744,0.48544840388348404,0.00047454173871586906,0.0005785233944322004,0.00020353666825808573,0.0,0.0021810399905757417,0.48316915058136656,0.0014754479050555322,0.4836221865810163,0.47848769201732383,0.48515989786527103,0.00017108220122941537,0.00036112253483605,0.00014928729484220415,-0.0002823353164502773,0.001452369137501297,-3.378858344472917e-05,0.0001425054831927841,7.391955037822084e-06,-0.00041331343472383875,0.0001744309183468462,0.00018706479749996605,0.0003772543509116675,0.0001445675142034003,-0.0002750742404248052,0.001452369137501297,-3.333291478046056e-05,0.00013015936870262423,7.083312961030097e-06,-0.0003877841203148852,0.00015309876894607777
0.48592656773703363,0.003367856873066689,0.4851826428027821,0.4821145749930852,0.4921465876707917,0.0008817303957483515,0.00047499687785009735,0.0008508364569366965,0.0,0.0018086150362245789,0.4868082981327822,0.003485810245393877,0.48460901641508736,0.48242527095835225,0.49285175637460477,0.00019302306558471302,0.0004525397057808043,0.0001924804315324713,-0.000524135119128688,0.00112845720255339,-2.030979604014514e-05,0.0001387666871911136,4.775434301385051e-06,-0.0002644936991244018,0.0002209540690695233,0.0001860192946796596,0.00044792502818008403,0.00014739663678590975,-0.0005234617918421225,0.0011209829872866617,-1.8898774507946846e-05,0.00012852662752340952,8.270972730060888e-06,-0.0002579453131091314,0.00020981854566684555
0.49149586193698536,0.00464869348388568,0.49126336345791255,0.48430725158763027,0.4995480380657535,0.0013032481721927073,0.0024352593074205677,0.0003762455040956761,-0.0017197195381321523,0.007607923539977034,0.4927991101091781,0.00704670262970825,0.49146254837027825,0.4843979067468385,0.5102534280804261,0.0006413880641282488,0.0007942815099631341,0.0006641157296768951,-0.0005726745228729069,0.0021997601894601093,3.588266329956463e-05,0.0002086128986520386,0.00010591056806830146,-0.00038826188153373575,0.0003139873713831065,0.0006321729175026415,0.0007870206577727964,0.0007148160674342319,-0.0005612924778699568,0.002195840534574889,3.3339319038300925e-05,0.00019438917552413093,0.00010758041040511562,-0.0003496887360568135,0.00029400693556372315
0.5043274617611841,0.006680720867513018,0.5043410315830819,0.4930036810793222,0.5156008402474266,-0.0008712999255361019,0.0039917590800682455,0.0005569149280785317,-0.007696678885674799,0.004135425691682088,0.5034561618356479,0.010076559775480205,0.5056465932978569,0.4900294350269184,0.5144641386125751,0.0005451122213624484,0.0008302532896252772,0.00019088843620929108,-0.0005343887308367212,0.0022364328214047324,1.2678121436051159e-05,0.0001801756383358982,1.0072459728505123e-05,-0.00030748796297819236,0.0003203168313255511,0.0005256186816834541,0.0008249908300196677,0.00016086322391914432,-0.0005302052420325387,0.0022231296692190594,1.165670903348591e-05,0.00016826417760346427,-1.8016411039711855e-06,-0.0002831815630245649,0.0002886479503707018
0.5128438586294823,0.010681151280167962,0.5119397251742944,0.49740980804475393,0.5316361191906236,0.003951374160146659,0.0033838897994667243,0.0022619127785926834,0.0,0.01080976335553973,0.5167952327896288,0.008924070071073766,0.514286769261135,0.4969923401417131,0.5323678604442734,0.0008999305835773563,0.0008194358331324554,0.0008737131882662341,-0.00026882098742031513,0.0027723367156943235,-8.003046587143785e-05,0.00019980826791786825,-8.915987197510855e-05,-0.0004329673516554333,0.0003409166758062687,0.0009087262655913475,0.0008393488269819956,0.0008818489949762032,-0.00026882098742031513,0.0027723367156943235,-7.840925293285116e-05,0.00018623762879806428,-8.300461650510849e-05,-0.0004027226637357828,0.00032296486978861116
0.5255318663726692,0.003919251516934329,0.5275938149525873,0.5140724182577222,0.5293326483336349,-0.0007336889302263185,0.003332529974323285,0.0006508991751661578,-0.006867360245414137,0.003092364280528735,0.524798177442443,0.0068096655346175745,0.5283608336561285,0.5132728521010951,0.5326380131915291,0.0003998202232754289,0.0007243582926418463,0.00016488087977917232,-0.0005001181193433624,0.0016797516244370092,-5.389769940467026e-06,0.0001746385026283011,-1.1440062441303578e-05,-0.00043542630457305,0.0003470188074937708,0.00039512813664158153,0.0007109486821047806,0.00016793141154572422,-0.0004842454992431966,0.0016763279926920727,-5.532313013827811e-06,0.00016262884085290467,-1.0946823740726197e-05,-0.000407095046386724,0.0003287959174108068
0.5290379181809841,0.005173306578093264,0.5270405015328532,0.5233945847845487,0.5389086867115619,0.0035722370158614604,0.002577456873454688,0.0025818093976030347,0.0,0.008841209838265663,0.5326101551968454,0.00456462150255567,0.5310411435430349,0.5266973417904677,0.5414605461488293,0.0003313654584333263,0.0007530861596532298,0.000170901883457808,-0.000666319765878276,0.001627254516326504,-6.025202150878054e-05,0.00021430114376066976,1.6110874014318988e-06,-0.0004521338529677177,0.000260997469788693,0.000335043038042207,0.0007579458330647579,0.00016888919963600757,-0.000666319765878276,0.0016232570514553846,-5.826756618664275e-05,0.00020140836018117493,-1.2944263680231272e-06,-0.0004311068589674949,0.0002523687516154116
0.5352268222952299,0.0019225935651117514,0.5356144787141055,0.5289064214940956,0.5371142084082159,-0.00043841200444662027,0.002611110569658889,0.0005546765350555595,-0.0053021227547444885,0.002547397471943175,0.5347884102907832,0.004252751713997524,0.5351868734860057,0.5282758790420408,0.5414943781038047,0.000174951300121926,0.0006852448630102519,0.00010367376199493794,-0.0008011252476887165,0.0016284366058350042,5.350571770502746e-06,0.0001841130434281009,4.874158715445498e-05,-0.00044965437668953445,0.00026088288201375764,0.00017068800390715872,0.0006713652152646455,6.854455526233982e-05,-0.0007851262680931836,0.0016197143615249154,5.1730499993428434e-06,0.00017266065859716353,4.682560612735698e-05,-0.0004306413873636783,0.000252527076568837
0.5356342393840998,0.0011862608904481481,0.535446038382432,0.5343643700760247,0.5394326369285367,0.0012397327965411081,0.0012778771669978385,0.000647958463268635,0.0,0.0038513195187156756,0.5368739721806408,0.002016186952924784,0.536179070085733,0.5347326239531841,0.5413047629235319,-6.495416625747955e-05,0.0003589686952771104,2.9070437520095638e-05,-0.0007915142420253929,0.00087431072364752,-2.3127743949460494e-05,0.00013155427095968268,-8.422431605537017e-06,-0.00038106104163870835,0.00017584080190047313,-5.2458222385848294e-05,0.00036375393499356307,4.1509887408724966e-05,-0.0007748644087842704,0.00087431072364752,-2.3658979525507244e-05,0.00012027450904522457,-1.3463190228477084e-05,-0.00035887608157367246,0.00015461726411789
